season,season_label,team_name,shot_type,shot_made,basic_zone,loc_x,loc_y,shot_distance
2014,2014-15,Portland Trail Blazers,2PT,Missed,Midrange,18.2,13.75,20
2014,2014-15,Detroit Pistons,2PT,Made,Restricted Area,-0.9,5.05,0
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Restricted Area,-2.3,7.55,3
2014,2014-15,Miami Heat,2PT,Made,Restricted Area,-0.4,6.35,1
2014,2014-15,Golden State Warriors,2PT,Missed,Midrange,5.9,20.35,16
2014,2014-15,Washington Wizards,2PT,Missed,Midrange,14.6,15.75,17
2014,2014-15,Miami Heat,2PT,Missed,Midrange,19,6.65,19
2014,2014-15,Portland Trail Blazers,2PT,Missed,Restricted Area,1.6,4.95,1
2014,2014-15,Miami Heat,2PT,Made,Restricted Area,-0.4,6.65,1
2014,2014-15,Milwaukee Bucks,2PT,Made,Restricted Area,-0.6,5.95,0
2014,2014-15,Los Angeles Clippers,2PT,Missed,Paint (non-RA),-5.9,18.95,14
2014,2014-15,Philadelphia 76ers,2PT,Missed,Paint (non-RA),5.9,15.95,12
2014,2014-15,Sacramento Kings,2PT,Missed,Restricted Area,-3.4,6.95,3
2014,2014-15,Washington Wizards,2PT,Missed,Paint (non-RA),-3.2,8.25,4
2014,2014-15,Chicago Bulls,2PT,Missed,Paint (non-RA),4.1,9.65,6
2014,2014-15,Houston Rockets,2PT,Missed,Paint (non-RA),0.4,9.45,4
2014,2014-15,Indiana Pacers,2PT,Missed,Midrange,10.1,7.25,10
2014,2014-15,Memphis Grizzlies,2PT,Made,Paint (non-RA),-0.1,11.25,6
2014,2014-15,Charlotte Bobcats,2PT,Made,Paint (non-RA),5.9,16.75,12
2014,2014-15,New Orleans Pelicans,2PT,Made,Restricted Area,-2,7.55,3
2014,2014-15,Charlotte Bobcats,2PT,Missed,Midrange,-14.3,11.05,15
2014,2014-15,Indiana Pacers,2PT,Made,Midrange,-16.6,4.75,16
2014,2014-15,Memphis Grizzlies,2PT,Missed,Midrange,-8.4,25.05,21
2014,2014-15,Washington Wizards,2PT,Missed,Restricted Area,-0,6.45,1
2014,2014-15,Brooklyn Nets,2PT,Made,Midrange,-16.5,4.45,16
2014,2014-15,Los Angeles Lakers,2PT,Made,Paint (non-RA),-5.6,6.45,5
2014,2014-15,Detroit Pistons,2PT,Missed,Midrange,-9.7,20.65,18
2014,2014-15,Utah Jazz,2PT,Made,Paint (non-RA),6.8,17.85,14
2014,2014-15,Los Angeles Lakers,2PT,Made,Paint (non-RA),-0.1,10.75,5
2014,2014-15,Los Angeles Clippers,2PT,Missed,Paint (non-RA),5.1,5.55,5
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Restricted Area,0.5,8.65,3
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Midrange,-11.3,9.35,12
2014,2014-15,Miami Heat,2PT,Made,Midrange,-18.7,18.65,23
2014,2014-15,Philadelphia 76ers,2PT,Missed,Paint (non-RA),4.1,6.95,4
2014,2014-15,Golden State Warriors,2PT,Made,Restricted Area,-1.2,6.15,1
2014,2014-15,Miami Heat,2PT,Made,Restricted Area,-0.7,5.55,0
2014,2014-15,Los Angeles Clippers,2PT,Missed,Paint (non-RA),-0.4,9.75,4
2014,2014-15,Charlotte Bobcats,2PT,Made,Paint (non-RA),3.7,8.55,4
2014,2014-15,Miami Heat,2PT,Missed,Midrange,17.1,13.85,19
2014,2014-15,Portland Trail Blazers,2PT,Missed,Midrange,9.3,21.15,18
2014,2014-15,Oklahoma City Thunder,2PT,Made,Restricted Area,-1.7,7.45,2
2014,2014-15,Philadelphia 76ers,2PT,Made,Restricted Area,-0,5.85,0
2014,2014-15,Milwaukee Bucks,2PT,Missed,Restricted Area,0.8,5.55,0
2014,2014-15,Dallas Mavericks,2PT,Missed,Paint (non-RA),-4.3,5.35,4
2014,2014-15,Denver Nuggets,2PT,Missed,Midrange,-8.1,22.25,18
2014,2014-15,Boston Celtics,2PT,Made,Restricted Area,-3.4,5.65,3
2014,2014-15,Portland Trail Blazers,2PT,Made,Restricted Area,-2,5.35,2
2014,2014-15,Sacramento Kings,2PT,Made,Restricted Area,1.3,7.55,2
2014,2014-15,Cleveland Cavaliers,2PT,Made,Restricted Area,-0.9,4.65,1
2014,2014-15,Sacramento Kings,2PT,Missed,Restricted Area,2.3,6.35,2
2014,2014-15,Dallas Mavericks,2PT,Made,Midrange,-11.1,20.35,18
2014,2014-15,New York Knicks,2PT,Made,Midrange,-16,8.35,16
2014,2014-15,Houston Rockets,2PT,Made,Restricted Area,-0.7,5.95,0
2014,2014-15,Oklahoma City Thunder,2PT,Made,Midrange,-3.2,21.45,16
2014,2014-15,Denver Nuggets,2PT,Made,Restricted Area,0.2,7.25,2
2014,2014-15,Dallas Mavericks,2PT,Missed,Paint (non-RA),5.6,7.75,6
2014,2014-15,Sacramento Kings,2PT,Made,Restricted Area,-0.9,7.85,2
2014,2014-15,Chicago Bulls,2PT,Made,Restricted Area,-2.1,6.35,2
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Restricted Area,2.9,6.15,3
2014,2014-15,Chicago Bulls,2PT,Made,Midrange,-12.9,20.05,19
2014,2014-15,Milwaukee Bucks,2PT,Missed,Restricted Area,-0.1,4.65,0
2014,2014-15,Atlanta Hawks,2PT,Missed,Restricted Area,-1.7,8.05,3
2014,2014-15,Brooklyn Nets,2PT,Missed,Midrange,-8.3,24.15,20
2014,2014-15,Dallas Mavericks,2PT,Missed,Paint (non-RA),-3.7,8.05,4
2014,2014-15,Charlotte Bobcats,2PT,Made,Restricted Area,-0.4,6.35,1
2014,2014-15,Los Angeles Clippers,2PT,Made,Restricted Area,-2.6,5.95,2
2014,2014-15,San Antonio Spurs,2PT,Made,Restricted Area,0.5,4.65,0
2014,2014-15,Indiana Pacers,2PT,Missed,Midrange,-14,4.75,14
2014,2014-15,Memphis Grizzlies,2PT,Made,Restricted Area,-0.6,6.35,1
2014,2014-15,Houston Rockets,2PT,Made,Restricted Area,0.4,4.95,0
2014,2014-15,Utah Jazz,2PT,Missed,Restricted Area,-0.7,8.55,3
2014,2014-15,Oklahoma City Thunder,2PT,Missed,Midrange,10.3,6.15,10
2014,2014-15,Houston Rockets,2PT,Missed,Restricted Area,-1.3,6.45,1
2014,2014-15,Charlotte Bobcats,2PT,Missed,Midrange,0.5,24.95,19
2014,2014-15,Brooklyn Nets,2PT,Missed,Restricted Area,1.6,6.15,1
2014,2014-15,Oklahoma City Thunder,2PT,Missed,Paint (non-RA),4.5,8.85,5
2014,2014-15,Boston Celtics,2PT,Missed,Midrange,-5.1,24.15,19
2014,2014-15,Los Angeles Lakers,2PT,Made,Paint (non-RA),1.5,9.35,4
2014,2014-15,Golden State Warriors,2PT,Missed,Paint (non-RA),1,11.65,6
2014,2014-15,Dallas Mavericks,2PT,Missed,Midrange,-8.3,17.95,15
2014,2014-15,Atlanta Hawks,2PT,Made,Restricted Area,-1.8,5.25,1
2014,2014-15,Phoenix Suns,2PT,Made,Midrange,-17.6,8.35,17
2014,2014-15,Minnesota Timberwolves,2PT,Made,Midrange,4.9,25.25,20
2014,2014-15,New Orleans Pelicans,2PT,Missed,Paint (non-RA),-6.4,17.65,13
2014,2014-15,Chicago Bulls,2PT,Missed,Midrange,-13.5,22.25,21
2014,2014-15,Detroit Pistons,2PT,Missed,Midrange,-17.4,13.75,19
2014,2014-15,Atlanta Hawks,2PT,Missed,Midrange,-10.3,11.55,12
2014,2014-15,Indiana Pacers,2PT,Missed,Paint (non-RA),-0,12.15,6
2014,2014-15,Minnesota Timberwolves,2PT,Made,Restricted Area,1.3,5.35,1
2014,2014-15,New Orleans Pelicans,2PT,Made,Restricted Area,1.3,5.55,1
2014,2014-15,Memphis Grizzlies,2PT,Made,Paint (non-RA),-0.1,11.65,6
2014,2014-15,Detroit Pistons,2PT,Made,Restricted Area,0.2,5.05,0
2014,2014-15,New York Knicks,2PT,Made,Restricted Area,-0.7,6.35,1
2014,2014-15,Portland Trail Blazers,2PT,Made,Midrange,11.9,13.85,14
2014,2014-15,Charlotte Bobcats,2PT,Missed,Midrange,-10.6,16.45,15
2014,2014-15,Sacramento Kings,2PT,Missed,Midrange,2.3,23.55,18
2014,2014-15,Philadelphia 76ers,2PT,Missed,Midrange,-14,6.45,14
2014,2014-15,Boston Celtics,2PT,Missed,Paint (non-RA),-0,12.75,7
2014,2014-15,Golden State Warriors,2PT,Missed,Midrange,16,6.15,16
2014,2014-15,Charlotte Bobcats,2PT,Missed,Restricted Area,-0.9,5.95,1
2014,2014-15,Los Angeles Lakers,2PT,Missed,Restricted Area,-1,5.25,1
2014,2014-15,Milwaukee Bucks,2PT,Made,Midrange,-20,11.55,20
2014,2014-15,Philadelphia 76ers,2PT,Made,Restricted Area,3.7,6.65,3
2014,2014-15,Cleveland Cavaliers,2PT,Made,Paint (non-RA),2.1,10.75,5
2014,2014-15,New Orleans Pelicans,2PT,Missed,Midrange,-11.9,20.15,19
2014,2014-15,Los Angeles Lakers,2PT,Missed,Midrange,-13.3,8.95,13
2014,2014-15,Minnesota Timberwolves,2PT,Made,Midrange,7.8,25.05,21
2014,2014-15,Phoenix Suns,2PT,Missed,Restricted Area,1.5,5.35,1
2014,2014-15,Chicago Bulls,2PT,Made,Restricted Area,-0,5.35,0
2014,2014-15,Washington Wizards,2PT,Missed,Restricted Area,0.8,5.85,1
2014,2014-15,Milwaukee Bucks,2PT,Missed,Restricted Area,-1.5,5.55,1
2014,2014-15,Milwaukee Bucks,2PT,Made,Restricted Area,-0.1,5.35,0
2014,2014-15,Detroit Pistons,2PT,Missed,Midrange,-15.5,11.55,16
2014,2014-15,Atlanta Hawks,2PT,Made,Midrange,0.4,22.75,17
2014,2014-15,Boston Celtics,2PT,Missed,Restricted Area,-2.1,4.75,2
2014,2014-15,Dallas Mavericks,2PT,Made,Midrange,-18.7,16.45,21
2014,2014-15,Indiana Pacers,2PT,Missed,Paint (non-RA),-0.4,11.55,6
2014,2014-15,Detroit Pistons,2PT,Missed,Paint (non-RA),6.4,6.65,6
2014,2014-15,Boston Celtics,2PT,Missed,Midrange,-9.1,16.75,14
2014,2014-15,Los Angeles Lakers,2PT,Missed,Midrange,1.3,19.85,14
2014,2014-15,Dallas Mavericks,2PT,Missed,Restricted Area,-0.4,5.05,0
2014,2014-15,Phoenix Suns,2PT,Made,Restricted Area,-0.7,5.25,0
2014,2014-15,Philadelphia 76ers,2PT,Missed,Midrange,9.5,11.35,11
2014,2014-15,Philadelphia 76ers,2PT,Missed,Midrange,1.6,25.75,20
2014,2014-15,Oklahoma City Thunder,2PT,Missed,Midrange,-16,10.45,16
2014,2014-15,New Orleans Pelicans,2PT,Made,Restricted Area,0.4,7.45,2
2014,2014-15,Charlotte Bobcats,2PT,Made,Midrange,1.9,22.55,17
2014,2014-15,Dallas Mavericks,2PT,Missed,Midrange,-17.3,5.55,17
2014,2014-15,Milwaukee Bucks,2PT,Made,Restricted Area,1.5,5.55,1
2014,2014-15,New York Knicks,2PT,Made,Restricted Area,-1.7,6.65,2
2014,2014-15,San Antonio Spurs,2PT,Missed,Restricted Area,1.6,5.55,1
2014,2014-15,San Antonio Spurs,2PT,Missed,Restricted Area,-3.2,6.95,3
2014,2014-15,Phoenix Suns,2PT,Missed,Midrange,12.8,7.85,13
2014,2014-15,Miami Heat,2PT,Missed,Midrange,-3.7,22.75,17
2014,2014-15,Washington Wizards,2PT,Made,Restricted Area,-0.9,5.65,0
2014,2014-15,Chicago Bulls,2PT,Missed,Paint (non-RA),3,8.15,4
2014,2014-15,Los Angeles Lakers,2PT,Missed,Paint (non-RA),-1.2,15.15,9
2014,2014-15,Detroit Pistons,2PT,Made,Restricted Area,-0.7,5.65,0
2014,2014-15,Orlando Magic,2PT,Made,Midrange,-12.5,16.45,16
2014,2014-15,Toronto Raptors,2PT,Missed,Paint (non-RA),1.6,13.45,8
2014,2014-15,Utah Jazz,2PT,Missed,Restricted Area,2.7,4.75,2
2014,2014-15,New York Knicks,2PT,Made,Midrange,-14.9,5.05,14
2014,2014-15,Portland Trail Blazers,2PT,Made,Midrange,11.9,7.25,12
2014,2014-15,Phoenix Suns,2PT,Missed,Restricted Area,-0.6,4.75,0
2014,2014-15,New York Knicks,2PT,Missed,Midrange,0.7,23.05,17
2014,2014-15,Dallas Mavericks,2PT,Made,Restricted Area,1.5,5.65,1
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Midrange,17.4,6.45,17
2014,2014-15,Milwaukee Bucks,2PT,Missed,Paint (non-RA),-0,18.65,13
2014,2014-15,Denver Nuggets,2PT,Made,Restricted Area,2.3,5.35,2
2014,2014-15,Los Angeles Clippers,2PT,Made,Restricted Area,-0.9,6.75,1
2014,2014-15,Dallas Mavericks,2PT,Made,Midrange,12.3,9.65,13
2014,2014-15,Golden State Warriors,2PT,Made,Restricted Area,-0,5.95,0
2014,2014-15,Los Angeles Lakers,2PT,Missed,Midrange,8.7,7.55,8
2014,2014-15,Dallas Mavericks,2PT,Missed,Paint (non-RA),-0.7,9.35,4
2014,2014-15,Miami Heat,2PT,Missed,Paint (non-RA),-4.8,11.25,7
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Restricted Area,1.1,5.65,1
2014,2014-15,Golden State Warriors,2PT,Made,Restricted Area,1.8,6.45,2
2014,2014-15,Indiana Pacers,2PT,Made,Midrange,11.2,14.85,14
2014,2014-15,Minnesota Timberwolves,2PT,Made,Restricted Area,-0.4,5.25,0
2014,2014-15,Phoenix Suns,2PT,Made,Restricted Area,1.8,5.55,1
2014,2014-15,Orlando Magic,2PT,Missed,Midrange,14.1,19.55,20
2014,2014-15,Minnesota Timberwolves,2PT,Made,Restricted Area,-0.2,4.75,0
2014,2014-15,Toronto Raptors,2PT,Missed,Restricted Area,-0,5.65,0
2014,2014-15,Minnesota Timberwolves,2PT,Made,Paint (non-RA),0.4,15.45,10
2014,2014-15,Indiana Pacers,2PT,Missed,Restricted Area,-2.9,7.25,3
2014,2014-15,Cleveland Cavaliers,2PT,Made,Restricted Area,-0.1,4.25,1
2014,2014-15,Utah Jazz,2PT,Missed,Midrange,19.3,5.55,19
2014,2014-15,Philadelphia 76ers,2PT,Missed,Midrange,-13.2,8.55,13
2014,2014-15,Portland Trail Blazers,2PT,Missed,Midrange,-8.1,8.95,8
2014,2014-15,Dallas Mavericks,2PT,Made,Restricted Area,-0,7.55,2
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Midrange,10.8,20.05,18
2014,2014-15,Atlanta Hawks,2PT,Missed,Restricted Area,-2.6,5.95,2
2014,2014-15,Cleveland Cavaliers,2PT,Made,Restricted Area,0.4,6.15,0
2014,2014-15,Utah Jazz,2PT,Made,Restricted Area,-1.2,5.55,1
2014,2014-15,Detroit Pistons,2PT,Missed,Paint (non-RA),5.7,12.45,9
2014,2014-15,Milwaukee Bucks,2PT,Made,Restricted Area,-0.4,6.35,1
2014,2014-15,Atlanta Hawks,2PT,Made,Paint (non-RA),-4.2,8.15,5
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Paint (non-RA),6,17.85,13
2014,2014-15,Atlanta Hawks,2PT,Made,Paint (non-RA),7.1,12.45,10
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Paint (non-RA),7.2,6.15,7
2014,2014-15,Phoenix Suns,2PT,Made,Restricted Area,1.8,5.95,1
2014,2014-15,Dallas Mavericks,2PT,Missed,Midrange,-8.3,23.95,20
2014,2014-15,Golden State Warriors,2PT,Missed,Midrange,15.2,4.45,15
2014,2014-15,Milwaukee Bucks,2PT,Missed,Midrange,-9.9,24.45,21
2014,2014-15,Los Angeles Clippers,2PT,Made,Restricted Area,1.6,6.15,1
2014,2014-15,Toronto Raptors,2PT,Missed,Midrange,14.2,10.55,15
2014,2014-15,Toronto Raptors,2PT,Missed,Midrange,2.6,24.95,19
2014,2014-15,Memphis Grizzlies,2PT,Made,Restricted Area,0.8,4.95,0
2014,2014-15,Phoenix Suns,2PT,Made,Paint (non-RA),2.3,8.95,4
2014,2014-15,Utah Jazz,2PT,Made,Restricted Area,-0.4,5.35,0
2014,2014-15,Detroit Pistons,2PT,Missed,Midrange,-14.9,15.65,18
2014,2014-15,Chicago Bulls,2PT,Made,Restricted Area,-2.9,5.85,2
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Paint (non-RA),-1.3,9.35,4
2014,2014-15,Indiana Pacers,2PT,Made,Midrange,-17.6,3.95,17
2014,2014-15,New Orleans Pelicans,2PT,Missed,Restricted Area,-2.8,5.05,2
2014,2014-15,Memphis Grizzlies,2PT,Made,Restricted Area,-0,6.35,1
2014,2014-15,Sacramento Kings,2PT,Made,Restricted Area,-2.1,5.55,2
2014,2014-15,New Orleans Pelicans,2PT,Made,Restricted Area,0.7,6.35,1
2014,2014-15,Memphis Grizzlies,2PT,Missed,Restricted Area,-1.3,5.25,1
2014,2014-15,Denver Nuggets,2PT,Made,Midrange,-15.1,6.75,15
2014,2014-15,Minnesota Timberwolves,2PT,Made,Restricted Area,-1.3,6.35,1
2014,2014-15,Washington Wizards,2PT,Made,Restricted Area,1.3,5.55,1
2014,2014-15,Los Angeles Lakers,2PT,Made,Midrange,12,8.05,12
2014,2014-15,San Antonio Spurs,2PT,Missed,Paint (non-RA),6.7,5.95,6
2014,2014-15,New Orleans Pelicans,2PT,Made,Paint (non-RA),1.5,9.95,4
2014,2014-15,Washington Wizards,2PT,Missed,Midrange,12.3,9.95,13
2014,2014-15,Sacramento Kings,2PT,Missed,Midrange,8.7,14.35,12
2014,2014-15,Cleveland Cavaliers,2PT,Made,Restricted Area,0.2,5.95,0
2014,2014-15,Orlando Magic,2PT,Made,Restricted Area,-0,6.75,1
2014,2014-15,Golden State Warriors,2PT,Made,Paint (non-RA),3.4,17.05,12
2014,2014-15,Golden State Warriors,2PT,Made,Midrange,17.4,4.15,17
2014,2014-15,Los Angeles Clippers,2PT,Missed,Paint (non-RA),2.9,8.55,4
2014,2014-15,Golden State Warriors,2PT,Missed,Restricted Area,1.1,6.65,1
2014,2014-15,Cleveland Cavaliers,2PT,Made,Paint (non-RA),6,16.45,12
2014,2014-15,Brooklyn Nets,2PT,Made,Restricted Area,2.7,7.75,3
2014,2014-15,Los Angeles Clippers,2PT,Missed,Restricted Area,-0,8.95,3
2014,2014-15,Detroit Pistons,2PT,Missed,Paint (non-RA),7.5,9.65,8
2014,2014-15,Brooklyn Nets,2PT,Missed,Restricted Area,2.1,7.75,3
2014,2014-15,Detroit Pistons,2PT,Made,Paint (non-RA),3.8,18.65,13
2014,2014-15,Philadelphia 76ers,2PT,Missed,Restricted Area,-2.8,5.65,2
2014,2014-15,New York Knicks,2PT,Missed,Restricted Area,1,7.75,2
2014,2014-15,Toronto Raptors,2PT,Made,Midrange,-15.4,5.25,15
2014,2014-15,Memphis Grizzlies,2PT,Missed,Restricted Area,-1.7,5.05,1
2014,2014-15,Houston Rockets,2PT,Missed,Restricted Area,1.6,7.45,2
2014,2014-15,Dallas Mavericks,2PT,Missed,Midrange,-11,20.05,18
2014,2014-15,Miami Heat,2PT,Made,Restricted Area,-1,5.85,1
2014,2014-15,Portland Trail Blazers,2PT,Made,Midrange,16.3,15.15,19
2014,2014-15,Cleveland Cavaliers,2PT,Made,Restricted Area,0.4,5.25,0
2014,2014-15,Portland Trail Blazers,2PT,Missed,Midrange,10,24.45,21
2014,2014-15,New Orleans Pelicans,2PT,Made,Midrange,-15.2,10.55,16
2014,2014-15,Golden State Warriors,2PT,Made,Restricted Area,-0.6,4.75,0
2014,2014-15,Miami Heat,2PT,Missed,Restricted Area,1.1,6.45,1
2014,2014-15,Memphis Grizzlies,2PT,Missed,Midrange,-14.1,5.05,14
2014,2014-15,San Antonio Spurs,2PT,Made,Midrange,15.2,17.65,19
2014,2014-15,Philadelphia 76ers,2PT,Missed,Paint (non-RA),2.3,8.55,4
2014,2014-15,Detroit Pistons,2PT,Made,Restricted Area,-0.7,5.65,0
2014,2014-15,Memphis Grizzlies,2PT,Missed,Restricted Area,-1.8,6.35,2
2014,2014-15,Denver Nuggets,2PT,Made,Midrange,-4.3,21.15,16
2014,2014-15,Denver Nuggets,2PT,Made,Restricted Area,-2.8,6.15,2
2014,2014-15,Charlotte Bobcats,2PT,Missed,Paint (non-RA),5.9,9.95,7
2014,2014-15,Los Angeles Clippers,2PT,Missed,Restricted Area,-0.2,4.95,0
2014,2014-15,Portland Trail Blazers,2PT,Missed,Midrange,-3.2,19.25,14
2014,2014-15,Denver Nuggets,2PT,Made,Midrange,-18.2,17.05,21
2014,2014-15,Oklahoma City Thunder,2PT,Made,Restricted Area,-1.5,8.05,3
2014,2014-15,Charlotte Bobcats,2PT,Missed,Restricted Area,-0.1,6.75,1
2014,2014-15,Orlando Magic,2PT,Made,Restricted Area,-0.7,4.15,1
2014,2014-15,Utah Jazz,2PT,Made,Paint (non-RA),3,12.15,7
2014,2014-15,Orlando Magic,2PT,Missed,Midrange,13.1,3.65,13
2014,2014-15,Indiana Pacers,2PT,Missed,Midrange,-0.2,22.45,17
2014,2014-15,Minnesota Timberwolves,2PT,Made,Restricted Area,-2.9,5.85,2
2014,2014-15,Denver Nuggets,2PT,Made,Midrange,-18.9,16.55,22
2014,2014-15,Philadelphia 76ers,2PT,Missed,Midrange,11.4,14.95,14
2014,2014-15,Indiana Pacers,2PT,Made,Midrange,9.7,5.25,9
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Restricted Area,0.2,6.45,1
2014,2014-15,Chicago Bulls,2PT,Made,Restricted Area,-0.6,5.85,0
2014,2014-15,Washington Wizards,2PT,Missed,Restricted Area,2.7,8.05,3
2014,2014-15,Toronto Raptors,2PT,Missed,Paint (non-RA),-6.2,12.45,9
2014,2014-15,Denver Nuggets,2PT,Missed,Paint (non-RA),-0.6,10.55,5
2014,2014-15,Phoenix Suns,2PT,Made,Paint (non-RA),-1.2,11.85,6
2014,2014-15,Cleveland Cavaliers,2PT,Made,Midrange,-14.4,8.05,14
2014,2014-15,Denver Nuggets,2PT,Made,Restricted Area,-1.8,6.95,2
2014,2014-15,Cleveland Cavaliers,2PT,Missed,Midrange,13.3,6.35,13
2014,2014-15,Detroit Pistons,2PT,Missed,Restricted Area,-1.6,7.25,2
2014,2014-15,Orlando Magic,2PT,Missed,Paint (non-RA),-3.9,6.45,4
2014,2014-15,Orlando Magic,2PT,Missed,Paint (non-RA),-4,5.85,4
2014,2014-15,Detroit Pistons,2PT,Made,Restricted Area,-0.2,5.05,0
2014,2014-15,San Antonio Spurs,2PT,Made,Midrange,9,7.25,9
2014,2014-15,Orlando Magic,2PT,Missed,Midrange,9.7,6.45,9
2014,2014-15,Milwaukee Bucks,2PT,Missed,Restricted Area,-0.4,6.45,1
2014,2014-15,Cleveland Cavaliers,2PT,Made,Restricted Area,0.8,6.65,1
2014,2014-15,Charlotte Bobcats,2PT,Made,Paint (non-RA),-1.8,12.15,7
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Midrange,8.4,22.75,19
2014,2014-15,New York Knicks,2PT,Made,Restricted Area,-1.5,5.85,1
2014,2014-15,Washington Wizards,2PT,Missed,Restricted Area,-2.4,5.55,2
2014,2014-15,Denver Nuggets,2PT,Missed,Paint (non-RA),-1.3,10.85,5
2014,2014-15,Orlando Magic,2PT,Missed,Midrange,3.7,24.25,19
2014,2014-15,Milwaukee Bucks,2PT,Made,Restricted Area,1.5,5.55,1
2014,2014-15,Charlotte Bobcats,2PT,Made,Paint (non-RA),7.6,8.35,8
2014,2014-15,Portland Trail Blazers,2PT,Missed,Paint (non-RA),7.8,5.85,7
2014,2014-15,New Orleans Pelicans,2PT,Missed,Midrange,-18.4,4.65,18
2014,2014-15,Brooklyn Nets,2PT,Made,Paint (non-RA),7.1,16.75,13
2014,2014-15,Portland Trail Blazers,2PT,Made,Midrange,0.2,24.65,19
2014,2014-15,Milwaukee Bucks,2PT,Missed,Midrange,14.9,19.25,20
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Paint (non-RA),-5.3,7.75,5
2014,2014-15,Minnesota Timberwolves,2PT,Missed,Restricted Area,-0.4,6.75,1
2014,2014-15,Golden State Warriors,2PT,Made,Midrange,-12.4,6.45,12
2014,2014-15,Miami Heat,2PT,Made,Midrange,20.4,5.95,20
2014,2014-15,Detroit Pistons,2PT,Made,Restricted Area,-0,5.05,0
2014,2014-15,Sacramento Kings,2PT,Missed,Restricted Area,-2.8,5.25,2
2014,2014-15,Chicago Bulls,2PT,Made,Restricted Area,-1.8,7.15,2
2014,2014-15,San Antonio Spurs,2PT,Missed,Midrange,-0.6,27.25,22
2014,2014-15,Portland Trail Blazers,2PT,Made,Midrange,0.7,20.05,14
2014,2014-15,New York Knicks,2PT,Made,Restricted Area,1,5.55,1
2014,2014-15,Portland Trail Blazers,2PT,Missed,Midrange,10.5,6.15,10
2014,2014-15,Brooklyn Nets,2PT,Missed,Paint (non-RA),1.3,13.75,8
2014,2014-15,Orlando Magic,2PT,Made,Restricted Area,0.5,4.95,0
2014,2014-15,Cleveland Cavaliers,2PT,Made,Paint (non-RA),2.4,13.25,8
2014,2014-15,Portland Trail Blazers,2PT,Made,Paint (non-RA),4,15.95,11
2014,2014-15,Denver Nuggets,2PT,Made,Restricted Area,-0.7,6.45,1
2014,2014-15,Detroit Pistons,2PT,Made,Midrange,-17.7,19.45,22
2014,2014-15,Memphis Grizzlies,2PT,Missed,Restricted Area,0.7,7.85,2
2014,2014-15,Portland Trail Blazers,2PT,Made,Restricted Area,1.2,6.45,1
2014,2014-15,Sacramento Kings,2PT,Missed,Midrange,18.6,17.35,22
2014,2014-15,Phoenix Suns,2PT,Made,Midrange,14.2,10.85,15
2014,2014-15,Utah Jazz,2PT,Missed,Midrange,13.8,5.65,13
2014,2014-15,Charlotte Bobcats,2PT,Missed,Restricted Area,0.8,7.25,2
2014,2014-15,Minnesota Timberwolves,2PT,Made,Restricted Area,-1.3,6.15,1
2014,2014-15,Philadelphia 76ers,2PT,Made,Restricted Area,-0,5.05,0
2014,2014-15,San Antonio Spurs,2PT,Made,Restricted Area,1,6.35,1
2014,2014-15,Dallas Mavericks,2PT,Made,Midrange,12.3,20.05,19
2014,2014-15,Washington Wizards,2PT,Made,Restricted Area,1.6,5.25,1
2014,2014-15,Golden State Warriors,2PT,Missed,Restricted Area,-0.6,7.45,2
2014,2014-15,Charlotte Bobcats,2PT,Missed,Restricted Area,1.6,5.55,1
2014,2014-15,Washington Wizards,2PT,Missed,Restricted Area,0.2,8.25,3
2014,2014-15,New Orleans Pelicans,2PT,Missed,Restricted Area,0.2,8.25,3
2014,2014-15,Toronto Raptors,2PT,Missed,Paint (non-RA),-7.3,9.95,8
2014,2014-15,San Antonio Spurs,2PT,Made,Restricted Area,0.5,5.55,0
2014,2014-15,New York Knicks,2PT,Made,Midrange,9.2,8.85,9
2014,2014-15,Golden State Warriors,2PT,Missed,Paint (non-RA),-4.7,18.75,14
2014,2014-15,Charlotte Bobcats,2PT,Made,Paint (non-RA),7.3,17.55,14
2014,2014-15,Phoenix Suns,2PT,Missed,Midrange,10.5,5.85,10
2014,2014-15,Cleveland Cavaliers,2PT,Made,Paint (non-RA),4,9.75,6
2014,2014-15,Oklahoma City Thunder,2PT,Missed,Paint (non-RA),7.6,5.95,7
2014,2014-15,Los Angeles Lakers,2PT,Missed,Restricted Area,-2.9,5.85,2
2014,2014-15,Miami Heat,2PT,Missed,Paint (non-RA),5.9,9.75,7
2014,2014-15,Washington Wizards,2PT,Missed,Midrange,-2.8,19.85,14
2014,2014-15,Denver Nuggets,2PT,Made,Restricted Area,-2.3,5.25,2
2014,2014-15,New Orleans Pelicans,2PT,Missed,Midrange,3.2,24.95,19
2014,2014-15,Brooklyn Nets,2PT,Made,Restricted Area,-3.6,6.75,3
